選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區楠西區,8825,6586,6454,132,74.63%,臺南市第八選區楠西區龜丹里,714,490,481,9,68.63%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區楠西區,8825,6586,6454,132,74.63%,臺南市第八選區楠西區東勢里,2294,1853,1819,34,80.78%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區南化里,1411,1213,1183,30,85.97%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區小崙里,790,672,652,20,85.06%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區中坑里,453,402,390,12,88.74%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區北平里,574,422,416,6,73.52%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區東和里,659,535,525,10,81.18%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區西埔里,838,687,670,17,81.98%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區北寮里,1183,978,956,22,82.67%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區玉山里,909,796,785,11,87.57%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區南化區,7399,6182,6048,134,83.55%,臺南市第八選區南化區關山里,582,477,471,6,81.96%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區光和里,425,324,316,8,76.24%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區榮和里,653,486,477,9,74.43%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區左鎮里,506,372,350,22,73.52%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區中正里,856,580,561,19,67.76%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區睦光里,353,216,210,6,61.19%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區內庄里,436,324,314,10,74.31%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區澄山里,543,337,328,9,62.06%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區岡林里,447,369,361,8,82.55%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區草山里,329,294,282,12,89.36%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第八選區,40480,33520,3,3,--,1,1,--,25446,24865,581,82.81%,75.91%,33.33%,臺南市第八選區左鎮區,4756,3452,3347,105,72.58%,臺南市第八選區左鎮區二寮里,208,150,148,2,72.12%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區新市里,2516,1726,1709,17,68.6%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區新和里,5469,4087,4043,44,74.73%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區社內里,2093,1504,1490,14,71.86%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區大洲里,672,581,573,8,86.46%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區豐華里,861,659,648,11,76.54%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區三舍里,1312,914,901,13,69.66%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區大營里,2574,2069,2051,18,80.38%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區大社里,3803,2969,2932,37,78.07%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區潭頂里,1619,1305,1287,18,80.61%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區港墘里,3152,2248,2206,42,71.32%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區新市區,26419,19816,19570,246,75.01%,臺南市第九選區新市區永就里,2348,1754,1730,24,74.7%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區五王里,5118,3287,3235,52,64.22%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區網寮里,5139,3331,3270,61,64.82%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區永康里,7390,4666,4621,45,63.14%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區埔園里,7314,4966,4895,71,67.9%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區大橋里,5038,3251,3195,56,64.53%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區王行里,2057,1606,1585,21,78.07%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區烏竹里,2163,1605,1586,19,74.2%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區蔦松里,1614,1170,1152,18,72.49%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區三民里,1298,1042,1022,20,80.28%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區鹽行里,7146,4560,4479,81,63.81%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區甲頂里,2224,1557,1508,49,70.01%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區大灣里,3267,2529,2485,44,77.41%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區東灣里,3375,2447,2408,39,72.5%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區西灣里,6390,4433,4379,54,69.37%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區南灣里,3630,2654,2633,21,73.11%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區崑山里,5631,3923,3874,49,69.67%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區北灣里,7015,4846,4794,52,69.08%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區新樹里,1341,1082,1067,15,80.69%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區復興里,1844,1198,1147,51,64.97%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區復國里,6711,4451,4375,76,66.32%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區建國里,1894,1302,1257,45,68.74%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區神洲里,1639,1137,1109,28,69.37%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區西勢里,5326,3807,3755,52,71.48%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區成功里,1928,1346,1320,26,69.81%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區中興里,2991,2073,2031,42,69.31%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區勝利里,5972,3842,3759,83,64.33%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區龍潭里,8353,5684,5596,88,68.05%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區光復里,559,331,325,6,59.21%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區鹽洲里,4859,3353,3301,52,69.01%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區二王里,6685,4621,4554,67,69.12%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區六合里,4483,2792,2737,55,62.28%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區三合里,3126,2078,2043,35,66.47%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區東橋里,2977,2079,2038,41,69.84%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區安康里,3961,2482,2427,55,62.66%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區西橋里,2887,1974,1926,48,68.38%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區尚頂里,3537,2502,2455,47,70.74%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區復華里,7618,5015,4912,103,65.83%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區正強里,6668,4412,4356,56,66.17%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第九選區,249530,189945,17,14,3,7,4,3,130889,128792,2097,76.12%,68.91%,41.18%,臺南市第九選區永康區,163526,111073,109222,1851,67.92%,臺南市第九選區永康區中華里,2358,1639,1611,28,69.51%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區東和里,830,625,608,17,75.3%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區安順里,3753,2775,2728,47,73.94%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區塭南里,4021,2998,2966,32,74.56%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區州南里,4350,3231,3195,36,74.28%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區州北里,3848,2794,2760,34,72.61%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區安東里,2682,2009,1973,36,74.91%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區安西里,2484,1960,1934,26,78.9%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區頂安里,3191,2261,2222,39,70.86%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區安慶里,4821,3566,3515,51,73.97%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區新順里,4810,3490,3436,54,72.56%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區原佃里,1853,1378,1367,11,74.37%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區總頭里,1708,1255,1240,15,73.48%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區長安里,3696,2610,2574,36,70.62%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十選區,177382,135259,11,8,3,5,4,1,98507,96928,1579,76.25%,72.83%,45.45%,臺南市第十選區安南區,135259,98507,96928,1579,72.83%,臺南市第十選區安南區公親里,1096,937,916,21,85.49%
