地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,鄉鎮選區,鄉鎮選區_人口數,鄉鎮選區_選舉人數,鄉鎮選區_候選人數_計,鄉鎮選區_候選人數_男,鄉鎮選區_候選人數_女,鄉鎮選區_當選人數_計,鄉鎮選區_當選人數_男,鄉鎮選區_當選人數_女,鄉鎮選區_投票數合計,鄉鎮選區_有效票數,鄉鎮選區_無效票數,鄉鎮選區_選舉人數對人口數,鄉鎮選區_投票數對選舉人數,鄉鎮選區_當選人數對候選人數,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣南庄鄉,11320,8886,2,2,--,1,1,--,6167,6009,158,78.5%,69.4%,50%,苗栗縣南庄鄉田美村,853,540,528,12,63.31%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣南庄鄉,11320,8886,2,2,--,1,1,--,6167,6009,158,78.5%,69.4%,50%,苗栗縣南庄鄉獅山村,928,581,562,19,62.61%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣南庄鄉,11320,8886,2,2,--,1,1,--,6167,6009,158,78.5%,69.4%,50%,苗栗縣南庄鄉南富村,1040,715,696,19,68.75%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣南庄鄉,11320,8886,2,2,--,1,1,--,6167,6009,158,78.5%,69.4%,50%,苗栗縣南庄鄉員林村,1018,763,743,20,74.95%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣南庄鄉,11320,8886,2,2,--,1,1,--,6167,6009,158,78.5%,69.4%,50%,苗栗縣南庄鄉蓬萊村,876,629,616,13,71.8%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣南庄鄉,11320,8886,2,2,--,1,1,--,6167,6009,158,78.5%,69.4%,50%,苗栗縣南庄鄉東河村,980,694,678,16,70.82%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣頭屋鄉,11692,9257,2,--,2,1,--,1,7049,6827,222,79.17%,76.15%,50%,苗栗縣頭屋鄉頭屋村,2388,1823,1764,59,76.34%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣頭屋鄉,11692,9257,2,--,2,1,--,1,7049,6827,222,79.17%,76.15%,50%,苗栗縣頭屋鄉象山村,1896,1378,1333,45,72.68%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣頭屋鄉,11692,9257,2,--,2,1,--,1,7049,6827,222,79.17%,76.15%,50%,苗栗縣頭屋鄉北坑村,693,546,532,14,78.79%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣頭屋鄉,11692,9257,2,--,2,1,--,1,7049,6827,222,79.17%,76.15%,50%,苗栗縣頭屋鄉獅潭村,1609,1236,1200,36,76.82%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣頭屋鄉,11692,9257,2,--,2,1,--,1,7049,6827,222,79.17%,76.15%,50%,苗栗縣頭屋鄉曲洞村,876,685,662,23,78.2%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣頭屋鄉,11692,9257,2,--,2,1,--,1,7049,6827,222,79.17%,76.15%,50%,苗栗縣頭屋鄉飛鳳村,385,298,289,9,77.4%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣頭屋鄉,11692,9257,2,--,2,1,--,1,7049,6827,222,79.17%,76.15%,50%,苗栗縣頭屋鄉明德村,1062,798,769,29,75.14%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣頭屋鄉,11692,9257,2,--,2,1,--,1,7049,6827,222,79.17%,76.15%,50%,苗栗縣頭屋鄉鳴鳳村,348,285,278,7,81.9%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三義鄉,17674,13405,2,2,--,1,1,--,10610,10397,213,75.85%,79.15%,50%,苗栗縣三義鄉廣盛村,4004,3151,3088,63,78.7%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三義鄉,17674,13405,2,2,--,1,1,--,10610,10397,213,75.85%,79.15%,50%,苗栗縣三義鄉雙湖村,1737,1371,1345,26,78.93%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三義鄉,17674,13405,2,2,--,1,1,--,10610,10397,213,75.85%,79.15%,50%,苗栗縣三義鄉雙潭村,1387,1123,1110,13,80.97%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三義鄉,17674,13405,2,2,--,1,1,--,10610,10397,213,75.85%,79.15%,50%,苗栗縣三義鄉勝興村,3240,2471,2413,58,76.27%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三義鄉,17674,13405,2,2,--,1,1,--,10610,10397,213,75.85%,79.15%,50%,苗栗縣三義鄉西湖村,1417,1149,1133,16,81.09%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三義鄉,17674,13405,2,2,--,1,1,--,10610,10397,213,75.85%,79.15%,50%,苗栗縣三義鄉龍騰村,409,354,351,3,86.55%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三義鄉,17674,13405,2,2,--,1,1,--,10610,10397,213,75.85%,79.15%,50%,苗栗縣三義鄉鯉魚潭村,1211,991,957,34,81.83%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉高埔村,575,447,436,11,77.74%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉下埔村,577,456,444,12,79.03%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉五湖村,867,678,664,14,78.2%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉四湖村,637,497,487,10,78.02%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉金獅村,547,429,421,8,78.43%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉龍洞村,470,363,362,1,77.23%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉三湖村,944,744,728,16,78.81%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉湖東村,1129,869,845,24,76.97%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣西湖鄉,7945,6437,4,4,--,1,1,--,5005,4902,103,81.02%,77.75%,25%,苗栗縣西湖鄉二湖村,691,522,515,7,75.54%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉造橋村,1944,1350,1308,42,69.44%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉平興村,457,355,352,3,77.68%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉豐湖村,983,708,684,24,72.02%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉大西村,3244,2532,2476,56,78.05%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉錦水村,491,384,366,18,78.21%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉大龍村,491,362,348,14,73.73%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉朝陽村,1337,1008,971,37,75.39%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉談文村,738,533,522,11,72.22%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣造橋鄉,13725,10665,2,1,1,1,--,1,7917,7688,229,77.7%,74.23%,50%,苗栗縣造橋鄉龍昇村,980,685,661,24,69.9%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三灣鄉,7404,5904,1,1,--,1,1,--,4215,3665,550,79.74%,71.39%,100%,苗栗縣三灣鄉三灣村,2198,1572,1349,223,71.52%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三灣鄉,7404,5904,1,1,--,1,1,--,4215,3665,550,79.74%,71.39%,100%,苗栗縣三灣鄉內灣村,605,473,407,66,78.18%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三灣鄉,7404,5904,1,1,--,1,1,--,4215,3665,550,79.74%,71.39%,100%,苗栗縣三灣鄉銅鏡村,897,602,551,51,67.11%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三灣鄉,7404,5904,1,1,--,1,1,--,4215,3665,550,79.74%,71.39%,100%,苗栗縣三灣鄉頂寮村,259,180,159,21,69.5%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三灣鄉,7404,5904,1,1,--,1,1,--,4215,3665,550,79.74%,71.39%,100%,苗栗縣三灣鄉北埔村,522,342,294,48,65.52%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三灣鄉,7404,5904,1,1,--,1,1,--,4215,3665,550,79.74%,71.39%,100%,苗栗縣三灣鄉大河村,575,431,368,63,74.96%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三灣鄉,7404,5904,1,1,--,1,1,--,4215,3665,550,79.74%,71.39%,100%,苗栗縣三灣鄉大坪村,447,331,294,37,74.05%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣三灣鄉,7404,5904,1,1,--,1,1,--,4215,3665,550,79.74%,71.39%,100%,苗栗縣三灣鄉永和村,401,284,243,41,70.82%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣獅潭鄉,5069,4281,2,2,--,1,1,--,3289,3227,62,84.45%,76.83%,50%,苗栗縣獅潭鄉百壽村,362,275,269,6,75.97%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣獅潭鄉,5069,4281,2,2,--,1,1,--,3289,3227,62,84.45%,76.83%,50%,苗栗縣獅潭鄉永興村,607,473,468,5,77.92%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣獅潭鄉,5069,4281,2,2,--,1,1,--,3289,3227,62,84.45%,76.83%,50%,苗栗縣獅潭鄉新店村,941,751,725,26,79.81%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣獅潭鄉,5069,4281,2,2,--,1,1,--,3289,3227,62,84.45%,76.83%,50%,苗栗縣獅潭鄉和興村,590,433,430,3,73.39%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣獅潭鄉,5069,4281,2,2,--,1,1,--,3289,3227,62,84.45%,76.83%,50%,苗栗縣獅潭鄉豐林村,615,443,437,6,72.03%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣獅潭鄉,5069,4281,2,2,--,1,1,--,3289,3227,62,84.45%,76.83%,50%,苗栗縣獅潭鄉新豐村,376,304,298,6,80.85%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣獅潭鄉,5069,4281,2,2,--,1,1,--,3289,3227,62,84.45%,76.83%,50%,苗栗縣獅潭鄉竹木村,790,610,600,10,77.22%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣泰安鄉,5857,4475,2,1,1,1,1,--,3908,3865,43,76.4%,87.33%,50%,苗栗縣泰安鄉八卦村,259,217,215,2,83.78%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣泰安鄉,5857,4475,2,1,1,1,1,--,3908,3865,43,76.4%,87.33%,50%,苗栗縣泰安鄉錦水村,993,832,816,16,83.79%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣泰安鄉,5857,4475,2,1,1,1,1,--,3908,3865,43,76.4%,87.33%,50%,苗栗縣泰安鄉清安村,839,715,708,7,85.22%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣泰安鄉,5857,4475,2,1,1,1,1,--,3908,3865,43,76.4%,87.33%,50%,苗栗縣泰安鄉大興村,422,360,353,7,85.31%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣泰安鄉,5857,4475,2,1,1,1,1,--,3908,3865,43,76.4%,87.33%,50%,苗栗縣泰安鄉中興村,469,409,402,7,87.21%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣泰安鄉,5857,4475,2,1,1,1,1,--,3908,3865,43,76.4%,87.33%,50%,苗栗縣泰安鄉梅園村,419,385,384,1,91.89%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣泰安鄉,5857,4475,2,1,1,1,1,--,3908,3865,43,76.4%,87.33%,50%,苗栗縣泰安鄉象鼻村,573,531,529,2,92.67%
苗栗縣,561315,424874,51,36,15,18,16,2,290394,283726,6668,75.69%,68.35%,35.29%,苗栗縣泰安鄉,5857,4475,2,1,1,1,1,--,3908,3865,43,76.4%,87.33%,50%,苗栗縣泰安鄉士林村,501,459,458,1,91.62%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市文化里,1433,877,857,20,61.2%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市下部里,4211,2701,2645,56,64.14%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市興北里,1671,1039,1015,24,62.18%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市信義里,910,573,559,14,62.97%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市民生里,1448,864,846,18,59.67%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市陽明里,1765,1165,1139,26,66.01%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市萬安里,3949,2471,2422,49,62.57%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市新興里,4454,2742,2682,60,61.56%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市新華里,1665,1123,1097,26,67.45%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市龍山里,2166,1296,1265,31,59.83%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市中山里,733,479,472,7,65.35%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市中正里,1437,951,932,19,66.18%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市永福里,919,580,563,17,63.11%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市光復里,757,476,469,7,62.88%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市光華里,775,529,519,10,68.26%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市萬壽里,918,591,578,13,64.38%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市中央里,862,582,571,11,67.52%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市富貴里,926,616,601,15,66.52%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市民權里,1173,824,799,25,70.25%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市西興里,2965,1901,1851,50,64.11%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市西勢里,3176,1913,1872,41,60.23%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市忠孝里,1204,807,787,20,67.03%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市忠權里,2981,1842,1804,38,61.79%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市五權里,3664,2130,2085,45,58.13%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市長樂里,1114,750,738,12,67.32%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市東芳里,3041,2027,1984,43,66.66%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市南安里,1912,1317,1282,35,68.88%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市南美里,1601,1064,1044,20,66.46%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市莿桐里,2710,1776,1738,38,65.54%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市磚窯里,2967,1893,1856,37,63.8%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市平和里,3895,2357,2310,47,60.51%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市桃源里,2680,1743,1711,32,65.04%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市卦山里,2378,1416,1382,34,59.55%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市東興里,1542,992,974,18,64.33%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市大同里,971,644,630,14,66.32%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市永生里,1332,922,899,23,69.22%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市華陽里,1887,1204,1175,29,63.8%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市華北里,1529,964,949,15,63.05%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市南瑤里,6853,4274,4175,99,62.37%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市成功里,1502,994,968,26,66.18%
彰化縣,1311971,989266,61,55,6,26,23,3,649097,618827,30270,75.4%,65.61%,42.62%,彰化縣彰化市,237048,175264,3,2,1,1,1,--,112438,109960,2478,73.94%,64.15%,33.33%,彰化縣彰化市延和里,4293,2884,2824,60,67.18%
