選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市海山里,3881,2710,2667,43,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市九如里,2340,1539,1517,22,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市玉光里,3368,2267,2236,31,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市光仁里,2341,1648,1633,15,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市埤墘里,2630,1749,1726,23,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市永安里,2080,1342,1325,17,64%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市雙玉里,2489,1541,1510,31,61%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市廣新里,2887,1846,1820,26,63%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市深丘里,3915,2702,2684,18,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市香丘里,2689,1882,1855,27,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市西安里,1892,1283,1268,15,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市東丘里,3199,2154,2120,34,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市長安里,2462,1626,1603,23,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市福丘里,1604,1076,1060,16,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市福祿里,2351,1609,1580,29,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市民族里,3174,2177,2158,19,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市國泰里,2175,1429,1404,25,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市福德里,3626,2495,2461,34,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市景星里,2422,1672,1656,16,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市福星里,2194,1488,1471,17,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市鄉雲里,2373,1752,1719,33,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市廣德里,3851,2662,2636,26,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市大豐里,3518,2365,2322,43,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市重慶里,4289,2956,2903,53,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市仁愛里,2745,1969,1950,19,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市和平里,880,608,596,12,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市廣福里,2086,1377,1351,26,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市華興里,2207,1443,1426,17,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市華貴里,2240,1567,1553,14,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市華德里,3667,2403,2366,37,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市華東里,3336,2381,2349,32,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市信義里,3141,2206,2166,40,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市浮洲里,3551,2015,1986,29,56%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市華中里,3630,2261,2219,42,62%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市僑中里,2551,1787,1762,25,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市中山里,3991,2600,2551,49,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市復興里,3271,2345,2282,63,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市大安里,3295,2188,2157,31,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市福安里,2336,1514,1483,31,64%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市聚安里,3685,2350,2310,40,63%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市龍安里,2407,1592,1559,33,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市崑崙里,3665,2432,2383,49,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市溪洲里,3594,2315,2282,33,64%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市溪北里,2306,1577,1547,30,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市香雅里,1996,1334,1322,12,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市新生里,3349,2292,2258,34,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市文德里,1808,1239,1217,22,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市文化里,2486,1694,1670,24,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市新海里,2598,1620,1594,26,62%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市莒光里,2181,1437,1425,12,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市富貴里,1576,1043,1032,11,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市正泰里,2124,1489,1471,18,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市民生里,1398,906,894,12,64%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市後埔里,2354,1586,1569,17,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市華福里,1637,1135,1113,22,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市堂春里,2311,1508,1478,30,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市成和里,2335,1492,1455,37,63%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市光榮里,2175,1532,1508,24,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市民安里,1815,1257,1243,14,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市陽明里,2233,1573,1552,21,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市朝陽里,2586,1707,1682,25,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市松柏里,2021,1337,1330,7,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市文聖里,1970,1351,1329,22,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市居仁里,2339,1681,1651,30,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市莊敬里,1359,926,917,9,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市東安里,1918,1313,1293,20,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市五權里,3464,2347,2320,27,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市溪福里,3421,2243,2203,40,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市大觀里,2392,1623,1593,30,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣板橋市,336079,227463,224181,3282,67%,臺北縣板橋市歡園里,1058,744,731,13,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市大有里,2971,2020,1988,32,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市二重里,1754,1126,1104,22,64%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市頂崁里,1456,957,938,19,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市谷王里,1233,868,856,12,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市中興里,2753,1872,1839,33,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市德厚里,382,299,293,6,78%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市成功里,2310,1491,1468,23,64%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市福祉里,2678,1805,1786,19,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市福民里,2422,1693,1679,14,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市過田里,3061,2019,1984,35,65%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市錦田里,1899,1311,1295,16,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市重明里,2064,1409,1391,18,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市光田里,2915,1997,1981,16,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市光陽里,3390,2325,2294,31,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市田心里,3449,2305,2284,21,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市福田里,2270,1530,1511,19,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市田中里,3977,2645,2615,30,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市田安里,3633,2401,2365,36,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市三民里,1938,1334,1316,18,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,臺北縣,3255380,2118533,50,46,4,17,15,2,1435477,1414946,20531,65.08%,67.76%,34%,臺北縣三重市,245179,163854,161495,2359,66%,臺北縣三重市光明里,3525,2224,2195,29,63%
